ID,PAY_AMT_APRIL,PAY_AMT_FEBRUARY,PAY_AMT_JANUARY,PAY_AMT_JUNE,PAY_AMT_MARCH,PAY_AMT_MAY,PAY_APRIL,PAY_FEBRUARY,PAY_JANUARY,PAY_JUNE,PAY_MARCH,PAY_MAY,BILL_AMT_APRIL,BILL_AMT_FEBRUARY,BILL_AMT_JANUARY,BILL_AMT_JUNE,BILL_AMT_MARCH,BILL_AMT_MAY,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_JULY
4259,1590.0,1842.0,390.0,51.0,1000.0,20007.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,20007.0,18422.0,1842.0,735.0,18498.0,51.0,360000.0,1,1,2,31,0
4261,0.0,782.0,638.0,0.0,1580.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-2.0,-632.0,316.0,782.0,0.0,-1264.0,-316.0,150000.0,1,1,1,36,0
4262,27549.0,18956.0,9307.0,20000.0,50000.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,77349.0,10456.0,70548.0,27549.0,42651.0,440000.0,2,2,1,44,0
4264,1500.0,1000.0,4670.0,0.0,1500.0,1715.0,0.0,0.0,2.0,1.0,0.0,2.0,24817.0,26535.0,26947.0,24172.0,25602.0,23497.0,30000.0,1,1,2,38,0
4265,4000.0,9500.0,9600.0,7845.0,3500.0,4000.0,2.0,0.0,0.0,0.0,0.0,0.0,106637.0,92417.0,90730.0,107195.0,106665.0,109443.0,110000.0,2,1,2,29,0
4266,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,1,3,1,62,0
4267,2697.0,3219.0,0.0,0.0,0.0,1682.0,0.0,2.0,2.0,1.0,0.0,2.0,22981.0,24309.0,26980.0,22284.0,24996.0,21637.0,30000.0,1,2,2,27,0
4268,23374.0,2000.0,13000.0,0.0,2000.0,0.0,-2.0,0.0,0.0,1.0,-1.0,-2.0,0.0,24836.0,26412.0,0.0,23374.0,0.0,80000.0,1,2,2,27,0
4269,1554.0,2000.0,0.0,0.0,5705.0,390.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,390.0,5705.0,6386.0,780.0,1554.0,390.0,210000.0,2,1,2,27,1
4275,0.0,13400.0,0.0,3826.0,171716.0,7000.0,0.0,-1.0,-1.0,0.0,2.0,0.0,51686.0,171716.0,181693.0,175539.0,2594.0,138825.0,180000.0,1,2,1,26,1
4277,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,-18.0,-18.0,-18.0,70182.0,-18.0,-18.0,90000.0,1,2,2,26,0
4278,9587.0,706.0,697.0,0.0,6.0,152.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,152.0,692.0,706.0,1049.0,9587.0,0.0,80000.0,1,1,1,44,0
4279,1150.0,1200.0,3135.0,1463.0,1480.0,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,28702.0,29240.0,28664.0,49083.0,29119.0,27822.0,50000.0,1,3,1,46,0
4280,0.0,1000.0,1000.0,1553.0,1000.0,3345.0,0.0,0.0,0.0,0.0,2.0,0.0,35714.0,29979.0,28191.0,36956.0,32193.0,35422.0,30000.0,2,3,1,48,0
4281,0.0,0.0,0.0,0.0,0.0,3400.0,2.0,0.0,0.0,2.0,2.0,2.0,28804.0,17448.0,17448.0,30028.0,22335.0,26208.0,30000.0,2,2,2,26,1
4283,1200.0,0.0,2900.0,0.0,1900.0,4000.0,2.0,2.0,2.0,2.0,2.0,2.0,38176.0,39423.0,38660.0,35932.0,38452.0,35060.0,60000.0,1,2,2,29,1
4286,0.0,5000.0,5000.0,3000.0,23381.0,23.0,0.0,-1.0,0.0,0.0,-2.0,0.0,-2793.0,20381.0,25198.0,44312.0,-2793.0,23132.0,320000.0,2,2,1,32,1
4288,4400.0,3110.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,1.0,-1.0,-2.0,-2640.0,880.0,3110.0,0.0,1760.0,-880.0,60000.0,1,1,2,31,1
4290,4000.0,5716.0,0.0,35000.0,22800.0,5000.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,5000.0,22800.0,5716.0,0.0,4000.0,35000.0,200000.0,2,3,0,37,0
4291,5427.0,3518.0,4758.0,15000.0,4000.0,7171.0,0.0,0.0,0.0,0.0,0.0,0.0,192221.0,99307.0,98753.0,183594.0,136916.0,191367.0,190000.0,1,1,2,32,1
4293,50000.0,18887.0,16846.0,0.0,16881.0,38001.0,0.0,0.0,0.0,1.0,0.0,2.0,437254.0,486721.0,498316.0,420115.0,477809.0,405932.0,580000.0,2,2,1,34,1
4296,7720.0,0.0,0.0,6790.0,37604.0,5418.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,10418.0,37543.0,31337.0,6352.0,7720.0,6790.0,250000.0,2,1,1,38,0
4297,396.0,396.0,396.0,396.0,1911.0,396.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,396.0,1911.0,396.0,396.0,396.0,396.0,210000.0,1,1,2,33,0
4299,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,4370.0,0.0,0.0,300000.0,1,1,2,31,0
4302,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,1,1,1,23,0
4305,0.0,1000.0,0.0,0.0,969.0,22500.0,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,21400.0,969.0,869.0,-1100.0,0.0,-1100.0,260000.0,2,1,1,60,0
4306,6000.0,5000.0,4000.0,4002.0,5000.0,5390.0,0.0,0.0,0.0,0.0,0.0,0.0,35275.0,35677.0,34942.0,36370.0,34873.0,35996.0,160000.0,2,2,2,29,0
4307,120.0,1645.0,0.0,0.0,6.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-6.0,1639.0,66.0,120.0,0.0,250000.0,2,1,1,49,0
4308,0.0,0.0,3000.0,7200.0,6000.0,3000.0,2.0,2.0,2.0,0.0,2.0,0.0,79424.0,79721.0,77028.0,87721.0,76350.0,87396.0,150000.0,1,2,1,33,0
4309,13007.0,20018.0,14661.0,9202.0,0.0,26390.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,26390.0,7387.0,20018.0,1480.0,13007.0,9202.0,220000.0,1,1,1,48,0
4310,1001.0,5000.0,5000.0,5000.0,944.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,66948.0,29128.0,23597.0,68375.0,30406.0,71660.0,70000.0,1,2,1,35,0
4313,1502.0,1015.0,52100.0,5519.0,2026.0,44776.0,0.0,0.0,0.0,0.0,0.0,0.0,190256.0,39276.0,23440.0,187790.0,89128.0,176294.0,400000.0,2,2,1,24,0
4315,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,929.0,0.0,0.0,150000.0,2,2,1,27,0
4316,5117.0,5021.0,6026.0,6.0,5008.0,8.0,2.0,0.0,0.0,3.0,0.0,3.0,149627.0,140171.0,134203.0,160596.0,150733.0,155508.0,340000.0,2,3,1,44,1
4317,0.0,7617.0,2691.0,5218.0,3672.0,3981.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3981.0,3672.0,7617.0,0.0,0.0,5218.0,500000.0,2,1,2,44,0
4318,3500.0,500.0,4000.0,2000.0,600.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,17070.0,8904.0,4740.0,39177.0,13038.0,39607.0,50000.0,2,3,1,43,0
4321,3000.0,2595.0,3000.0,8000.0,5000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,70204.0,73296.0,73369.0,70721.0,70238.0,69994.0,180000.0,1,2,1,44,0
4323,7490.0,0.0,12754.0,26309.0,5155.0,26479.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,26372.0,5155.0,0.0,-42.0,7490.0,26267.0,50000.0,2,3,1,44,1
4324,14109.0,1000.0,1000.0,454.0,1000.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-42.0,13266.0,13401.0,496.0,13109.0,454.0,50000.0,2,1,2,23,0
4325,0.0,0.0,7200.0,5000.0,7000.0,4100.0,2.0,2.0,2.0,1.0,2.0,2.0,89895.0,93136.0,91551.0,85342.0,87577.0,88063.0,130000.0,2,2,1,29,0
4326,1500.0,1600.0,1500.0,2200.0,3000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,39211.0,42268.0,43192.0,38565.0,39917.0,39997.0,120000.0,1,1,1,50,1
4327,1170.0,387.0,405.0,1282.0,535.0,1253.0,0.0,0.0,0.0,0.0,0.0,0.0,15816.0,13638.0,10657.0,19951.0,13983.0,17221.0,50000.0,1,3,1,44,0
4328,9084.0,10000.0,10000.0,9029.0,10042.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,207821.0,144729.0,148139.0,215050.0,209795.0,211239.0,220000.0,2,3,1,43,0
4329,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,2,1,1,35,0
4330,0.0,0.0,1500.0,2000.0,2400.0,4000.0,0.0,2.0,2.0,0.0,2.0,0.0,30090.0,30472.0,29483.0,25265.0,28908.0,26529.0,30000.0,2,1,1,48,1
4333,6022.0,711.0,2419.0,3095.0,2566.0,5000.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,7843.0,926.0,711.0,0.0,13084.0,3095.0,180000.0,2,1,2,30,0
4335,174.0,370.0,2500.0,6880.0,6357.0,1486.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1479.0,6326.0,369.0,-34.0,173.0,6846.0,260000.0,2,1,2,32,0
4338,0.0,0.0,0.0,0.0,0.0,4166.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,4166.0,0.0,0.0,4166.0,0.0,0.0,50000.0,1,2,2,34,0
4343,1995.0,1749.0,1840.0,3687.0,1686.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,46678.0,43269.0,44181.0,79063.0,85156.0,64135.0,90000.0,2,1,2,29,0
4344,804.0,738.0,1000.0,0.0,675.0,1573.0,0.0,0.0,0.0,2.0,0.0,2.0,19330.0,19815.0,18574.0,22719.0,19561.0,18408.0,50000.0,2,3,2,22,0
4351,4937.0,5023.0,11939.0,5631.0,5043.0,5090.0,0.0,0.0,0.0,0.0,0.0,0.0,133090.0,134043.0,137023.0,127902.0,130937.0,131631.0,170000.0,1,1,2,27,0
4352,1500.0,0.0,0.0,2500.0,0.0,0.0,2.0,0.0,-2.0,-1.0,0.0,-1.0,4038.0,0.0,0.0,1789.0,5275.0,4249.0,50000.0,1,3,2,23,1
4353,1500.0,2000.0,1500.0,1500.0,1500.0,1900.0,2.0,2.0,2.0,1.0,2.0,3.0,41150.0,42188.0,43360.0,39649.0,41670.0,40194.0,50000.0,2,3,1,58,0
4360,6549.0,6490.0,6319.0,0.0,6605.0,8240.0,0.0,0.0,0.0,2.0,0.0,2.0,197721.0,182649.0,182644.0,223904.0,181231.0,211137.0,220000.0,2,2,1,33,1
4365,6814.0,5800.0,5700.0,5700.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,154508.0,152842.0,152747.0,154029.0,152829.0,153012.0,220000.0,2,2,1,34,0
4367,655.0,666.0,649.0,10.0,688.0,2000.0,0.0,0.0,0.0,2.0,0.0,2.0,46043.0,19161.0,19516.0,49423.0,18759.0,48332.0,50000.0,1,2,2,46,0
4369,9500.0,20200.0,11000.0,13088.0,9700.0,9834.0,0.0,0.0,0.0,0.0,0.0,0.0,278488.0,262381.0,278117.0,308105.0,256962.0,303679.0,310000.0,2,1,2,35,1
4371,540.0,2600.0,704.0,176.0,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,100.0,2600.0,358.0,540.0,176.0,240000.0,2,1,2,29,0
4373,30000.0,2376.0,0.0,899.0,1055.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,-1.0,-1581.0,29016.0,30908.0,2700.0,28419.0,899.0,30000.0,1,5,2,23,0
4375,960.0,1027.0,860.0,1446.0,1000.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,27046.0,27372.0,27549.0,26344.0,27187.0,26382.0,60000.0,1,2,1,56,1
4377,1600.0,2100.0,1400.0,1800.0,1000.0,1500.0,0.0,0.0,0.0,2.0,0.0,0.0,25988.0,27450.0,29193.0,24104.0,27107.0,25198.0,30000.0,1,2,2,28,0
4378,1502.0,1100.0,2000.0,2000.0,1112.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,29489.0,30504.0,29771.0,26725.0,30237.0,28289.0,30000.0,1,2,2,23,0
4379,2300.0,3000.0,2500.0,6000.0,2500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,65298.0,66717.0,67562.0,58979.0,65233.0,64004.0,90000.0,2,1,1,50,0
4382,1900.0,0.0,26000.0,4200.0,8900.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,48736.0,57564.0,56517.0,46389.0,49525.0,49808.0,60000.0,1,1,1,38,1
4383,0.0,1150.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1150.0,0.0,0.0,0.0,500000.0,2,3,2,53,1
4388,2547.0,0.0,0.0,4562.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-928.0,928.0,0.0,2992.0,1619.0,4562.0,160000.0,2,3,1,56,0
4389,2706.0,0.0,1670.0,4326.0,3575.0,4322.0,0.0,0.0,2.0,0.0,0.0,0.0,88122.0,53612.0,40963.0,85376.0,62706.0,86326.0,90000.0,2,1,1,38,0
4390,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,2,2,2,29,0
4391,2139.0,0.0,0.0,0.0,0.0,320.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,320.0,0.0,0.0,0.0,2139.0,0.0,280000.0,2,1,2,29,0
4394,1243.0,0.0,0.0,0.0,1094.0,4247.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,4230.0,1904.0,0.0,373.0,1243.0,-17.0,50000.0,2,2,2,23,0
4398,0.0,1047.0,56970.0,1017.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1047.0,4821.0,0.0,3469.0,280000.0,1,2,2,31,0
4399,3520.0,20.0,0.0,5000.0,5371.0,3040.0,0.0,-1.0,0.0,0.0,0.0,0.0,8708.0,5365.0,4055.0,5254.0,4078.0,5868.0,220000.0,1,1,2,31,0
4400,0.0,5700.0,2000.0,3000.0,4000.0,6000.0,0.0,2.0,2.0,0.0,2.0,0.0,42076.0,44090.0,48914.0,34904.0,41105.0,37007.0,100000.0,1,2,2,32,1
4401,11773.0,10551.0,43302.0,24899.0,23397.0,2816.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2816.0,23397.0,10551.0,326.0,11773.0,24899.0,380000.0,1,1,2,32,0
4403,969.0,1000.0,900.0,2000.0,1004.0,8565.0,0.0,0.0,0.0,0.0,0.0,0.0,30340.0,28962.0,26589.0,34081.0,28368.0,23215.0,60000.0,1,2,2,29,0
4406,4500.0,7200.0,4980.0,0.0,900.0,4500.0,2.0,2.0,2.0,1.0,2.0,3.0,126531.0,121365.0,125368.0,129094.0,127571.0,125616.0,130000.0,2,2,2,29,1
4410,637.0,827.0,357.0,1329.0,700.0,1592.0,0.0,0.0,0.0,0.0,0.0,0.0,19762.0,19830.0,20347.0,17958.0,19807.0,18499.0,20000.0,2,2,2,22,0
4412,7000.0,8000.0,158956.0,7500.0,8000.0,7500.0,0.0,0.0,0.0,-1.0,0.0,0.0,190995.0,170786.0,174213.0,181870.0,165452.0,186428.0,220000.0,1,5,2,23,0
4415,2311.0,1400.0,0.0,1750.0,1100.0,1772.0,0.0,2.0,2.0,2.0,0.0,0.0,27794.0,29816.0,30577.0,25741.0,29333.0,26772.0,40000.0,2,2,2,25,1
4416,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,58246.0,0.0,61650.0,80000.0,1,1,2,29,0
4417,9013.0,2200.0,2500.0,3000.0,2200.0,3058.0,0.0,0.0,0.0,0.0,0.0,0.0,81700.0,59873.0,60520.0,80804.0,79080.0,81390.0,80000.0,2,3,2,25,0
4419,504.0,500.0,1000.0,5000.0,300.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,279.0,254.0,8217.0,504.0,3000.0,30000.0,1,1,2,24,0
4420,4014.0,1000.0,1000.0,100000.0,1000.0,5369.0,0.0,0.0,0.0,0.0,0.0,0.0,103108.0,83739.0,51424.0,3706.0,100953.0,101833.0,120000.0,2,1,2,29,0
4421,5000.0,4500.0,15000.0,10000.0,30000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,73874.0,96844.0,94731.0,218742.0,73219.0,218317.0,210000.0,1,1,2,32,0
4423,20851.0,26000.0,20000.0,25624.0,19599.0,21898.0,0.0,0.0,0.0,0.0,0.0,0.0,597415.0,551702.0,568638.0,580928.0,569034.0,597793.0,500000.0,1,1,1,42,0
4425,3019.0,3000.0,3199.0,5000.0,2818.0,3530.0,0.0,0.0,0.0,0.0,0.0,0.0,99370.0,82168.0,80299.0,116625.0,84836.0,118801.0,290000.0,1,2,1,38,0
4430,11130.0,6600.0,1000.0,0.0,9942.0,682.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,682.0,9942.0,11168.0,2075.0,10943.0,0.0,390000.0,2,2,1,32,0
4431,0.0,9289.0,6374.0,0.0,600.0,2251.0,-1.0,0.0,-1.0,1.0,0.0,-2.0,2251.0,497.0,7681.0,0.0,2251.0,0.0,190000.0,2,2,2,25,0
4433,1500.0,529.0,531.0,2605.0,550.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,9078.0,10350.0,10564.0,7052.0,10267.0,9370.0,90000.0,2,1,2,29,1
4434,11045.0,29460.0,10284.0,6691.0,21012.0,85.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3719.0,21011.0,29459.0,3915.0,11013.0,6686.0,280000.0,2,1,1,37,0
4435,810.0,692.0,647.0,1600.0,1000.0,1601.0,0.0,0.0,0.0,2.0,0.0,0.0,19106.0,19018.0,19383.0,18075.0,18467.0,19075.0,20000.0,2,2,1,33,1
4436,9163.0,18618.0,1763.0,1007.0,8338.0,13346.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,13346.0,8338.0,17793.0,43971.0,9163.0,32009.0,250000.0,2,1,2,37,0
4440,0.0,0.0,0.0,2400.0,126.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6154.0,6280.0,0.0,4797.0,6154.0,6457.0,10000.0,1,3,2,21,0
4441,0.0,0.0,0.0,2400.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,6089.0,0.0,2376.0,160000.0,2,3,1,39,0
4442,3996.0,3997.0,6992.0,6028.0,9066.0,6028.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,6028.0,9062.0,3997.0,4000.0,3996.0,6028.0,180000.0,2,2,2,29,0
4443,3786.0,5634.0,6013.0,0.0,2056.0,1281.0,2.0,-2.0,-2.0,-1.0,-2.0,2.0,1281.0,2056.0,5628.0,7689.0,3770.0,2052.0,100000.0,2,3,1,42,0
4444,0.0,350.0,400.0,0.0,400.0,1800.0,2.0,0.0,0.0,1.0,2.0,2.0,9572.0,8835.0,9038.0,9500.0,9281.0,7913.0,50000.0,1,2,2,28,1
4445,2806.0,1880.0,1901.0,4494.0,1825.0,5303.0,0.0,0.0,0.0,0.0,0.0,0.0,141532.0,65099.0,66445.0,135261.0,75815.0,137999.0,140000.0,1,2,1,38,1
4446,2000.0,2700.0,1300.0,0.0,2000.0,1500.0,0.0,0.0,0.0,2.0,0.0,2.0,27045.0,30131.0,32356.0,27002.0,28598.0,26274.0,100000.0,1,1,1,40,1
4447,5477.0,1851.0,5543.0,645.0,2276.0,2118.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2102.0,2258.0,1849.0,2191.0,5477.0,645.0,160000.0,2,2,2,28,0
4449,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,360.0,0.0,0.0,230000.0,2,1,2,40,0
4455,2900.0,2000.0,0.0,3023.0,1600.0,1600.0,0.0,2.0,2.0,0.0,0.0,0.0,41590.0,44722.0,46032.0,37958.0,43967.0,40487.0,200000.0,2,1,1,37,0
4456,0.0,0.0,253.0,1328.0,3857.0,324.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,321.0,3857.0,0.0,1837.0,0.0,1328.0,170000.0,2,2,1,34,0
4457,2000.0,1500.0,2013.0,2000.0,2408.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,33898.0,37201.0,31447.0,38525.0,35272.0,39492.0,270000.0,2,2,2,25,0
4458,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,50000.0,1,2,1,44,0
4459,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,51400.0,0.0,0.0,50000.0,1,1,2,46,0
4460,11200.0,34762.0,26447.0,30000.0,10000.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,54760.0,27922.0,46108.0,25973.0,55568.0,53098.0,140000.0,2,2,2,29,0
4461,1600.0,671.0,831.0,1941.0,754.0,1263.0,0.0,0.0,0.0,2.0,0.0,0.0,15445.0,16960.0,17208.0,32847.0,16782.0,29705.0,50000.0,2,3,1,23,1
4462,5818.0,0.0,0.0,6555.0,4015.0,11800.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11755.0,3974.0,0.0,1494.0,5808.0,6545.0,210000.0,2,1,1,54,0
4465,1500.0,1000.0,1000.0,1100.0,1000.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,5785.0,3535.0,4323.0,3684.0,7134.0,4715.0,10000.0,1,2,2,25,1
4466,7.0,73000.0,700.0,10000.0,7000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,155945.0,36753.0,78079.0,180887.0,109271.0,166921.0,200000.0,2,1,2,59,0
4468,9920.0,53312.0,4589.0,24105.0,8633.0,52282.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,52262.0,8633.0,53312.0,1890.0,9920.0,24105.0,100000.0,2,3,1,39,0
4469,1312.0,1706.0,0.0,2501.0,1614.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,49528.0,40295.0,33088.0,50758.0,44768.0,49517.0,50000.0,1,1,2,31,0
4470,2439.0,2116.0,0.0,2469.0,2439.0,2439.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2439.0,2439.0,2116.0,2474.0,2439.0,2469.0,120000.0,1,2,2,27,0
4471,780.0,390.0,390.0,0.0,0.0,390.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,780.0,780.0,0.0,200000.0,2,3,0,51,0
4472,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,51400.0,0.0,0.0,160000.0,2,2,1,30,0
4473,2300.0,2500.0,1500.0,3000.0,2600.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,70683.0,73230.0,73613.0,67094.0,71504.0,69010.0,120000.0,2,3,1,54,0
4475,0.0,1250.0,2200.0,3700.0,1050.0,1500.0,2.0,0.0,0.0,0.0,2.0,0.0,31105.0,29963.0,29661.0,27465.0,30270.0,30386.0,30000.0,2,2,2,24,0
4477,100.0,0.0,0.0,0.0,2000.0,1000.0,0.0,0.0,-2.0,3.0,0.0,2.0,3110.0,0.0,0.0,20771.0,2140.0,19935.0,20000.0,1,2,2,27,1
4479,6000.0,3000.0,3100.0,0.0,0.0,6600.0,2.0,2.0,0.0,2.0,2.0,2.0,74489.0,76797.0,78404.0,70762.0,78660.0,69025.0,100000.0,1,2,1,40,1
4480,0.0,0.0,10909.0,3128.0,1610.0,4722.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4719.0,1610.0,690.0,853.0,100.0,3128.0,70000.0,2,1,2,23,0
4481,0.0,0.0,76873.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,5800.0,0.0,0.0,360000.0,1,2,1,46,0
4484,1229.0,1728.0,1610.0,1485.0,1521.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,11930.0,14246.0,15733.0,9801.0,12954.0,11115.0,260000.0,1,5,1,37,0
4485,2194.0,2557.0,3871.0,15927.0,18601.0,5641.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5641.0,18601.0,2557.0,29940.0,2194.0,15903.0,170000.0,2,1,1,44,0
4486,316.0,1510.0,485.0,736.0,1812.0,2178.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2178.0,1812.0,1510.0,316.0,316.0,736.0,360000.0,1,1,1,41,1
4487,1000.0,2000.0,1000.0,8820.0,3100.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,14605.0,18048.0,16607.0,28598.0,15125.0,22017.0,310000.0,2,2,2,25,0
4488,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,1,1,2,29,0
4490,1956.0,651.0,0.0,1446.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,18451.0,19229.0,19694.0,18194.0,19961.0,19043.0,20000.0,2,1,2,26,1
4491,1600.0,1500.0,3000.0,1548.0,2000.0,2200.0,0.0,0.0,0.0,0.0,2.0,0.0,35287.0,37096.0,37999.0,32938.0,36002.0,33635.0,70000.0,1,1,2,29,0
4492,349395.0,271099.0,220076.0,323014.0,250144.0,1605.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,319014.0,248893.0,269528.0,348392.0,347303.0,322228.0,610000.0,1,1,2,31,0
4493,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,120889.0,121312.0,121162.0,132242.0,118293.0,117873.0,130000.0,1,2,1,31,0
4494,5000.0,1000.0,1000.0,0.0,500.0,6244.0,-1.0,0.0,0.0,1.0,0.0,-2.0,6244.0,11428.0,12233.0,0.0,11108.0,0.0,130000.0,1,1,2,54,0
4495,5000.0,2736.0,0.0,25000.0,4867.0,5000.0,0.0,-1.0,-1.0,0.0,0.0,0.0,56484.0,4867.0,2736.0,53672.0,38363.0,75305.0,230000.0,1,3,1,39,0
4499,0.0,0.0,0.0,3000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,11342.0,7288.0,0.0,21023.0,8305.0,27270.0,50000.0,1,2,2,21,0
4500,9427.0,198.0,4139.0,52223.0,2838.0,25100.0,-1.0,-2.0,-2.0,-1.0,-2.0,-1.0,25088.0,2829.0,198.0,26679.0,9427.0,52223.0,280000.0,2,1,2,30,0
4501,2000.0,12000.0,0.0,8078.0,2000.0,20000.0,0.0,0.0,0.0,-1.0,0.0,-1.0,27201.0,28420.0,39206.0,555.0,27879.0,8078.0,260000.0,2,1,1,31,0
